Name,Speichervolumen Pufferspeicher [l],Speichervolumen Trinkwasser [l],Nennleistung WÃ¤rmepumpe [kW],Soll-Raumtemperatur [Â°C],Photovoltaik Anzahl Module [-],,SJAZ [-],Energiebedarf gedeckt,Netto Stromkosten [CHF],Investitionskosten [CHF],Autarkiegrad [%]
5585,500,800,19,19,60,5585,3.83,1,1747.94,71408.34,18
5586,500,800,19,20,60,5586,3.83,1,1747.94,71408.34,18
5587,500,800,19,21,60,5587,3.83,1,1747.94,71408.34,18
5588,500,800,19,22,60,5588,3.83,1,1747.94,71408.34,18
5589,500,800,19,23,60,5589,3.83,1,1747.94,71408.34,18
5590,500,800,19,19,90,5590,3.83,1,874.04,78796.98,20.93
5591,500,800,19,20,90,5591,3.83,1,874.04,78796.98,20.93
5592,500,800,19,21,90,5592,3.83,1,874.04,78796.98,20.93
5593,500,800,19,22,90,5593,3.83,1,874.04,78796.98,20.93
5594,500,800,19,23,90,5594,3.83,1,874.04,78796.98,20.93
5625,1000,800,19,19,30,5625,3.82,1,2667.89,63768.28,12.98
5626,1000,800,19,20,30,5626,3.82,1,2667.89,63768.28,12.98
5627,1000,800,19,21,30,5627,3.82,1,2667.89,63768.28,12.98
5628,1000,800,19,22,30,5628,3.82,1,2667.89,63768.28,12.98
5629,1000,800,19,23,30,5629,3.82,1,2667.89,63768.28,12.98
5630,1000,800,19,19,60,5630,3.82,1,1748.11,72408.34,18.16
5631,1000,800,19,20,60,5631,3.82,1,1748.11,72408.34,18.16
5632,1000,800,19,21,60,5632,3.82,1,1748.11,72408.34,18.16
5633,1000,800,19,22,60,5633,3.82,1,1748.11,72408.34,18.16
5634,1000,800,19,23,60,5634,3.82,1,1748.11,72408.34,18.16
5635,1000,800,19,19,90,5635,3.82,1,873.47,79796.98,21.12
5636,1000,800,19,20,90,5636,3.82,1,873.47,79796.98,21.12
5637,1000,800,19,21,90,5637,3.82,1,873.47,79796.98,21.12
5638,1000,800,19,22,90,5638,3.82,1,873.47,79796.98,21.12
5639,1000,800,19,23,90,5639,3.82,1,873.47,79796.98,21.12
5670,1500,800,19,19,30,5670,3.81,1,2669.89,64768.28,13.2
5671,1500,800,19,20,30,5671,3.81,1,2669.89,64768.28,13.2
5672,1500,800,19,21,30,5672,3.81,1,2669.89,64768.28,13.2
5673,1500,800,19,22,30,5673,3.81,1,2669.89,64768.28,13.2
5674,1500,800,19,23,30,5674,3.81,1,2669.89,64768.28,13.2
5675,1500,800,19,19,60,5675,3.81,1,1747.15,73408.34,18.54
5676,1500,800,19,20,60,5676,3.81,1,1747.15,73408.34,18.54
5677,1500,800,19,21,60,5677,3.81,1,1747.15,73408.34,18.54
5678,1500,800,19,22,60,5678,3.81,1,1747.15,73408.34,18.54
5679,1500,800,19,23,60,5679,3.81,1,1747.15,73408.34,18.54
5680,1500,800,19,19,90,5680,3.81,1,871.57,80796.98,21.55
5681,1500,800,19,20,90,5681,3.81,1,871.57,80796.98,21.55
5682,1500,800,19,21,90,5682,3.81,1,871.57,80796.98,21.55
5683,1500,800,19,22,90,5683,3.81,1,871.57,80796.98,21.55
5684,1500,800,19,23,90,5684,3.81,1,871.57,80796.98,21.55
5715,2000,800,19,19,30,5715,3.81,1,2666.2,65768.28,13.33
5716,2000,800,19,20,30,5716,3.81,1,2666.2,65768.28,13.33
5717,2000,800,19,21,30,5717,3.81,1,2666.2,65768.28,13.33
5718,2000,800,19,22,30,5718,3.81,1,2666.2,65768.28,13.33
5719,2000,800,19,23,30,5719,3.81,1,2666.2,65768.28,13.33
5720,2000,800,19,19,60,5720,3.81,1,1740.08,74408.34,18.85
5721,2000,800,19,20,60,5721,3.81,1,1740.08,74408.34,18.85
5722,2000,800,19,21,60,5722,3.81,1,1740.08,74408.34,18.85
5723,2000,800,19,22,60,5723,3.81,1,1740.08,74408.34,18.85
5724,2000,800,19,23,60,5724,3.81,1,1740.08,74408.34,18.85
5725,2000,800,19,19,90,5725,3.81,1,862.68,81796.98,21.96
5726,2000,800,19,20,90,5726,3.81,1,862.68,81796.98,21.96
5727,2000,800,19,21,90,5727,3.81,1,862.68,81796.98,21.96
5728,2000,800,19,22,90,5728,3.81,1,862.68,81796.98,21.96
5729,2000,800,19,23,90,5729,3.81,1,862.68,81796.98,21.96
5760,500,800,20,19,30,5760,3.83,1,2663.68,64434.95,12.85
5761,500,800,20,20,30,5761,3.83,1,2663.68,64434.95,12.85
5762,500,800,20,21,30,5762,3.83,1,2663.68,64434.95,12.85
5763,500,800,20,22,30,5763,3.83,1,2663.68,64434.95,12.85
5764,500,800,20,23,30,5764,3.83,1,2663.68,64434.95,12.85
5765,500,800,20,19,60,5765,3.83,1,1748,73075,17.82
5766,500,800,20,20,60,5766,3.83,1,1748,73075,17.82
5767,500,800,20,21,60,5767,3.83,1,1748,73075,17.82
5768,500,800,20,22,60,5768,3.83,1,1748,73075,17.82
5769,500,800,20,23,60,5769,3.83,1,1748,73075,17.82
5770,500,800,20,19,90,5770,3.83,1,875.6,80463.64,20.68
5771,500,800,20,20,90,5771,3.83,1,875.6,80463.64,20.68
5772,500,800,20,21,90,5772,3.83,1,875.6,80463.64,20.68
5773,500,800,20,22,90,5773,3.83,1,875.6,80463.64,20.68
5774,500,800,20,23,90,5774,3.83,1,875.6,80463.64,20.68
5805,1000,800,20,19,30,5805,3.82,1,2671.37,65434.95,12.86
5806,1000,800,20,20,30,5806,3.82,1,2671.37,65434.95,12.86
5807,1000,800,20,21,30,5807,3.82,1,2671.37,65434.95,12.86
5808,1000,800,20,22,30,5808,3.82,1,2671.37,65434.95,12.86
5809,1000,800,20,23,30,5809,3.82,1,2671.37,65434.95,12.86
5810,1000,800,20,19,60,5810,3.82,1,1754.85,74075,17.86
5811,1000,800,20,20,60,5811,3.82,1,1754.85,74075,17.86
5812,1000,800,20,21,60,5812,3.82,1,1754.85,74075,17.86
5813,1000,800,20,22,60,5813,3.82,1,1754.85,74075,17.86
5814,1000,800,20,23,60,5814,3.82,1,1754.85,74075,17.86
5815,1000,800,20,19,90,5815,3.82,1,881,81463.64,20.79
5816,1000,800,20,20,90,5816,3.82,1,881,81463.64,20.79
5817,1000,800,20,21,90,5817,3.82,1,881,81463.64,20.79
5818,1000,800,20,22,90,5818,3.82,1,881,81463.64,20.79
5819,1000,800,20,23,90,5819,3.82,1,881,81463.64,20.79
5850,1500,800,20,19,30,5850,3.82,1,2671.75,66434.95,12.88
5851,1500,800,20,20,30,5851,3.82,1,2671.75,66434.95,12.88
5852,1500,800,20,21,30,5852,3.82,1,2671.75,66434.95,12.88
5853,1500,800,20,22,30,5853,3.82,1,2671.75,66434.95,12.88
5854,1500,800,20,23,30,5854,3.82,1,2671.75,66434.95,12.88
5855,1500,800,20,19,60,5855,3.82,1,1751.88,75075,18.06
5856,1500,800,20,20,60,5856,3.82,1,1751.88,75075,18.06
5857,1500,800,20,21,60,5857,3.82,1,1751.88,75075,18.06
5858,1500,800,20,22,60,5858,3.82,1,1751.88,75075,18.06
5859,1500,800,20,23,60,5859,3.82,1,1751.88,75075,18.06
5860,1500,800,20,19,90,5860,3.82,1,875.14,82463.64,21.14
5861,1500,800,20,20,90,5861,3.82,1,875.14,82463.64,21.14
5862,1500,800,20,21,90,5862,3.82,1,875.14,82463.64,21.14
5863,1500,800,20,22,90,5863,3.82,1,875.14,82463.64,21.14
5864,1500,800,20,23,90,5864,3.82,1,875.14,82463.64,21.14
5895,2000,800,20,19,30,5895,3.8,1,2678.9,67434.95,12.97
5896,2000,800,20,20,30,5896,3.8,1,2678.9,67434.95,12.97
5897,2000,800,20,21,30,5897,3.8,1,2678.9,67434.95,12.97
5898,2000,800,20,22,30,5898,3.8,1,2678.9,67434.95,12.97
5899,2000,800,20,23,30,5899,3.8,1,2678.9,67434.95,12.97
5900,2000,800,20,19,60,5900,3.8,1,1756.31,76075,18.29
5901,2000,800,20,20,60,5901,3.8,1,1756.31,76075,18.29
5902,2000,800,20,21,60,5902,3.8,1,1756.31,76075,18.29
5903,2000,800,20,22,60,5903,3.8,1,1756.31,76075,18.29
5904,2000,800,20,23,60,5904,3.8,1,1756.31,76075,18.29
5905,2000,800,20,19,90,5905,3.8,1,878.5,83463.64,21.42
5906,2000,800,20,20,90,5906,3.8,1,878.5,83463.64,21.42
5907,2000,800,20,21,90,5907,3.8,1,878.5,83463.64,21.42
5908,2000,800,20,22,90,5908,3.8,1,878.5,83463.64,21.42
5909,2000,800,20,23,90,5909,3.8,1,878.5,83463.64,21.42
5940,500,800,21,19,30,5940,3.84,1,2661.87,66101.62,12.64
5941,500,800,21,20,30,5941,3.84,1,2661.87,66101.62,12.64
5942,500,800,21,21,30,5942,3.84,1,2661.87,66101.62,12.64
5943,500,800,21,22,30,5943,3.84,1,2661.87,66101.62,12.64
5944,500,800,21,23,30,5944,3.84,1,2661.87,66101.62,12.64
5945,500,800,21,19,60,5945,3.84,1,1748.26,74741.67,17.5
5946,500,800,21,20,60,5946,3.84,1,1748.26,74741.67,17.5
5947,500,800,21,21,60,5947,3.84,1,1748.26,74741.67,17.5
5948,500,800,21,22,60,5948,3.84,1,1748.26,74741.67,17.5
5949,500,800,21,23,60,5949,3.84,1,1748.26,74741.67,17.5
5950,500,800,21,19,90,5950,3.84,1,876.12,82130.31,20.35
5951,500,800,21,20,90,5951,3.84,1,876.12,82130.31,20.35
5952,500,800,21,21,90,5952,3.84,1,876.12,82130.31,20.35
5953,500,800,21,22,90,5953,3.84,1,876.12,82130.31,20.35
5954,500,800,21,23,90,5954,3.84,1,876.12,82130.31,20.35
5985,1000,800,21,19,30,5985,3.83,1,2672.06,67101.62,12.63
5986,1000,800,21,20,30,5986,3.83,1,2672.06,67101.62,12.63
5987,1000,800,21,21,30,5987,3.83,1,2672.06,67101.62,12.63
5988,1000,800,21,22,30,5988,3.83,1,2672.06,67101.62,12.63
5989,1000,800,21,23,30,5989,3.83,1,2672.06,67101.62,12.63
5990,1000,800,21,19,60,5990,3.83,1,1757.06,75741.67,17.56
5991,1000,800,21,20,60,5991,3.83,1,1757.06,75741.67,17.56
5992,1000,800,21,21,60,5992,3.83,1,1757.06,75741.67,17.56
5993,1000,800,21,22,60,5993,3.83,1,1757.06,75741.67,17.56
5994,1000,800,21,23,60,5994,3.83,1,1757.06,75741.67,17.56
5995,1000,800,21,19,90,5995,3.83,1,883.28,83130.31,20.48
5996,1000,800,21,20,90,5996,3.83,1,883.28,83130.31,20.48
5997,1000,800,21,21,90,5997,3.83,1,883.28,83130.31,20.48
5998,1000,800,21,22,90,5998,3.83,1,883.28,83130.31,20.48
5999,1000,800,21,23,90,5999,3.83,1,883.28,83130.31,20.48
6030,1500,800,21,19,30,6030,3.82,1,2672.57,68101.62,12.79
6031,1500,800,21,20,30,6031,3.82,1,2672.57,68101.62,12.79
6032,1500,800,21,21,30,6032,3.82,1,2672.57,68101.62,12.79
6033,1500,800,21,22,30,6033,3.82,1,2672.57,68101.62,12.79
6034,1500,800,21,23,30,6034,3.82,1,2672.57,68101.62,12.79
6035,1500,800,21,19,60,6035,3.82,1,1755.41,76741.67,17.83
6036,1500,800,21,20,60,6036,3.82,1,1755.41,76741.67,17.83
6037,1500,800,21,21,60,6037,3.82,1,1755.41,76741.67,17.83
6038,1500,800,21,22,60,6038,3.82,1,1755.41,76741.67,17.83
6039,1500,800,21,23,60,6039,3.82,1,1755.41,76741.67,17.83
6040,1500,800,21,19,90,6040,3.82,1,879.79,84130.31,20.85
6041,1500,800,21,20,90,6041,3.82,1,879.79,84130.31,20.85
6042,1500,800,21,21,90,6042,3.82,1,879.79,84130.31,20.85
6043,1500,800,21,22,90,6043,3.82,1,879.79,84130.31,20.85
6044,1500,800,21,23,90,6044,3.82,1,879.79,84130.31,20.85
6075,2000,800,21,19,30,6075,3.82,1,2674.12,69101.62,12.78
6076,2000,800,21,20,30,6076,3.82,1,2674.12,69101.62,12.78
6077,2000,800,21,21,30,6077,3.82,1,2674.12,69101.62,12.78
6078,2000,800,21,22,30,6078,3.82,1,2674.12,69101.62,12.78
6079,2000,800,21,23,30,6079,3.82,1,2674.12,69101.62,12.78
6080,2000,800,21,19,60,6080,3.82,1,1754.5,77741.67,17.95
6081,2000,800,21,20,60,6081,3.82,1,1754.5,77741.67,17.95
6082,2000,800,21,21,60,6082,3.82,1,1754.5,77741.67,17.95
6083,2000,800,21,22,60,6083,3.82,1,1754.5,77741.67,17.95
6084,2000,800,21,23,60,6084,3.82,1,1754.5,77741.67,17.95
6085,2000,800,21,19,90,6085,3.82,1,875.98,85130.31,21.12
6086,2000,800,21,20,90,6086,3.82,1,875.98,85130.31,21.12
6087,2000,800,21,21,90,6087,3.82,1,875.98,85130.31,21.12
6088,2000,800,21,22,90,6088,3.82,1,875.98,85130.31,21.12
6089,2000,800,21,23,90,6089,3.82,1,875.98,85130.31,21.12
6120,500,800,22,19,30,6120,3.85,1,2662.85,67768.28,12.38
6121,500,800,22,20,30,6121,3.85,1,2662.85,67768.28,12.38
6122,500,800,22,21,30,6122,3.85,1,2662.85,67768.28,12.38
6123,500,800,22,22,30,6123,3.85,1,2662.85,67768.28,12.38
6124,500,800,22,23,30,6124,3.85,1,2662.85,67768.28,12.38
6125,500,800,22,19,60,6125,3.85,1,1754.07,76408.34,17
6126,500,800,22,20,60,6126,3.85,1,1754.07,76408.34,17
6127,500,800,22,21,60,6127,3.85,1,1754.07,76408.34,17
6128,500,800,22,22,60,6128,3.85,1,1754.07,76408.34,17
6129,500,800,22,23,60,6129,3.85,1,1754.07,76408.34,17
6130,500,800,22,19,90,6130,3.85,1,882.35,83796.98,19.82
6131,500,800,22,20,90,6131,3.85,1,882.35,83796.98,19.82
6132,500,800,22,21,90,6132,3.85,1,882.35,83796.98,19.82
6133,500,800,22,22,90,6133,3.85,1,882.35,83796.98,19.82
6134,500,800,22,23,90,6134,3.85,1,882.35,83796.98,19.82
6165,1000,800,22,19,30,6165,3.83,1,2671.38,68768.28,12.46
6166,1000,800,22,20,30,6166,3.83,1,2671.38,68768.28,12.46
6167,1000,800,22,21,30,6167,3.83,1,2671.38,68768.28,12.46
6168,1000,800,22,22,30,6168,3.83,1,2671.38,68768.28,12.46
6169,1000,800,22,23,30,6169,3.83,1,2671.38,68768.28,12.46
6170,1000,800,22,19,60,6170,3.83,1,1760.43,77408.34,17.18
6171,1000,800,22,20,60,6171,3.83,1,1760.43,77408.34,17.18
6172,1000,800,22,21,60,6172,3.83,1,1760.43,77408.34,17.18
6173,1000,800,22,22,60,6173,3.83,1,1760.43,77408.34,17.18
6174,1000,800,22,23,60,6174,3.83,1,1760.43,77408.34,17.18
6175,1000,800,22,19,90,6175,3.83,1,887.44,84796.98,20.06
6176,1000,800,22,20,90,6176,3.83,1,887.44,84796.98,20.06
6177,1000,800,22,21,90,6177,3.83,1,887.44,84796.98,20.06
6178,1000,800,22,22,90,6178,3.83,1,887.44,84796.98,20.06
6179,1000,800,22,23,90,6179,3.83,1,887.44,84796.98,20.06
6210,1500,800,22,19,30,6210,3.83,1,2668.98,69768.28,12.58
6211,1500,800,22,20,30,6211,3.83,1,2668.98,69768.28,12.58
6212,1500,800,22,21,30,6212,3.83,1,2668.98,69768.28,12.58
6213,1500,800,22,22,30,6213,3.83,1,2668.98,69768.28,12.58
6214,1500,800,22,23,30,6214,3.83,1,2668.98,69768.28,12.58
6215,1500,800,22,19,60,6215,3.83,1,1754.26,78408.34,17.5
6216,1500,800,22,20,60,6216,3.83,1,1754.26,78408.34,17.5
6217,1500,800,22,21,60,6217,3.83,1,1754.26,78408.34,17.5
6218,1500,800,22,22,60,6218,3.83,1,1754.26,78408.34,17.5
6219,1500,800,22,23,60,6219,3.83,1,1754.26,78408.34,17.5
6220,1500,800,22,19,90,6220,3.83,1,879.55,85796.98,20.48
6221,1500,800,22,20,90,6221,3.83,1,879.55,85796.98,20.48
6222,1500,800,22,21,90,6222,3.83,1,879.55,85796.98,20.48
6223,1500,800,22,22,90,6223,3.83,1,879.55,85796.98,20.48
6224,1500,800,22,23,90,6224,3.83,1,879.55,85796.98,20.48
6255,2000,800,22,19,30,6255,3.82,1,2675.41,70768.28,12.62
6256,2000,800,22,20,30,6256,3.82,1,2675.41,70768.28,12.62
6257,2000,800,22,21,30,6257,3.82,1,2675.41,70768.28,12.62
6258,2000,800,22,22,30,6258,3.82,1,2675.41,70768.28,12.62
6259,2000,800,22,23,30,6259,3.82,1,2675.41,70768.28,12.62
6260,2000,800,22,19,60,6260,3.82,1,1759.91,79408.34,17.57
6261,2000,800,22,20,60,6261,3.82,1,1759.91,79408.34,17.57
6262,2000,800,22,21,60,6262,3.82,1,1759.91,79408.34,17.57
6263,2000,800,22,22,60,6263,3.82,1,1759.91,79408.34,17.57
6264,2000,800,22,23,60,6264,3.82,1,1759.91,79408.34,17.57
6265,2000,800,22,19,90,6265,3.82,1,883.43,86796.98,20.64
6266,2000,800,22,20,90,6266,3.82,1,883.43,86796.98,20.64
6267,2000,800,22,21,90,6267,3.82,1,883.43,86796.98,20.64
6268,2000,800,22,22,90,6268,3.82,1,883.43,86796.98,20.64
6269,2000,800,22,23,90,6269,3.82,1,883.43,86796.98,20.64
6300,500,800,23,19,30,6300,3.85,1,2661.25,69434.95,12.36
6301,500,800,23,20,30,6301,3.85,1,2661.25,69434.95,12.36
6302,500,800,23,21,30,6302,3.85,1,2661.25,69434.95,12.36
6303,500,800,23,22,30,6303,3.85,1,2661.25,69434.95,12.36
6304,500,800,23,23,30,6304,3.85,1,2661.25,69434.95,12.36
6305,500,800,23,19,60,6305,3.85,1,1752.22,78075,16.98
6306,500,800,23,20,60,6306,3.85,1,1752.22,78075,16.98
6307,500,800,23,21,60,6307,3.85,1,1752.22,78075,16.98
6308,500,800,23,22,60,6308,3.85,1,1752.22,78075,16.98
6309,500,800,23,23,60,6309,3.85,1,1752.22,78075,16.98
6310,500,800,23,19,90,6310,3.85,1,879.88,85463.64,19.84
6311,500,800,23,20,90,6311,3.85,1,879.88,85463.64,19.84
6312,500,800,23,21,90,6312,3.85,1,879.88,85463.64,19.84
6313,500,800,23,22,90,6313,3.85,1,879.88,85463.64,19.84
6314,500,800,23,23,90,6314,3.85,1,879.88,85463.64,19.84
6345,1000,800,23,19,30,6345,3.83,1,2672.24,70434.95,12.36
6346,1000,800,23,20,30,6346,3.83,1,2672.24,70434.95,12.36
6347,1000,800,23,21,30,6347,3.83,1,2672.24,70434.95,12.36
6348,1000,800,23,22,30,6348,3.83,1,2672.24,70434.95,12.36
6349,1000,800,23,23,30,6349,3.83,1,2672.24,70434.95,12.36
6350,1000,800,23,19,60,6350,3.83,1,1761.22,79075,17.08
6351,1000,800,23,20,60,6351,3.83,1,1761.22,79075,17.08
6352,1000,800,23,21,60,6352,3.83,1,1761.22,79075,17.08
6353,1000,800,23,22,60,6353,3.83,1,1761.22,79075,17.08
6354,1000,800,23,23,60,6354,3.83,1,1761.22,79075,17.08
6355,1000,800,23,19,90,6355,3.83,1,887.4,86463.64,20.01
6356,1000,800,23,20,90,6356,3.83,1,887.4,86463.64,20.01
6357,1000,800,23,21,90,6357,3.83,1,887.4,86463.64,20.01
6358,1000,800,23,22,90,6358,3.83,1,887.4,86463.64,20.01
6359,1000,800,23,23,90,6359,3.83,1,887.4,86463.64,20.01
6390,1500,800,23,19,30,6390,3.83,1,2671.68,71434.95,12.46
6391,1500,800,23,20,30,6391,3.83,1,2671.68,71434.95,12.46
6392,1500,800,23,21,30,6392,3.83,1,2671.68,71434.95,12.46
6393,1500,800,23,22,30,6393,3.83,1,2671.68,71434.95,12.46
6394,1500,800,23,23,30,6394,3.83,1,2671.68,71434.95,12.46
6395,1500,800,23,19,60,6395,3.83,1,1759.64,80075,17.23
6396,1500,800,23,20,60,6396,3.83,1,1759.64,80075,17.23
6397,1500,800,23,21,60,6397,3.83,1,1759.64,80075,17.23
6398,1500,800,23,22,60,6398,3.83,1,1759.64,80075,17.23
6399,1500,800,23,23,60,6399,3.83,1,1759.64,80075,17.23
6400,1500,800,23,19,90,6400,3.83,1,885.1,87463.64,20.2
6401,1500,800,23,20,90,6401,3.83,1,885.1,87463.64,20.2
6402,1500,800,23,21,90,6402,3.83,1,885.1,87463.64,20.2
6403,1500,800,23,22,90,6403,3.83,1,885.1,87463.64,20.2
6404,1500,800,23,23,90,6404,3.83,1,885.1,87463.64,20.2
6435,2000,800,23,19,30,6435,3.83,1,2670.83,72434.95,12.57
6436,2000,800,23,20,30,6436,3.83,1,2670.83,72434.95,12.57
6437,2000,800,23,21,30,6437,3.83,1,2670.83,72434.95,12.57
6438,2000,800,23,22,30,6438,3.83,1,2670.83,72434.95,12.57
6439,2000,800,23,23,30,6439,3.83,1,2670.83,72434.95,12.57
6440,2000,800,23,19,60,6440,3.83,1,1756.11,81075,17.49
6441,2000,800,23,20,60,6441,3.83,1,1756.11,81075,17.49
6442,2000,800,23,21,60,6442,3.83,1,1756.11,81075,17.49
6443,2000,800,23,22,60,6443,3.83,1,1756.11,81075,17.49
6444,2000,800,23,23,60,6444,3.83,1,1756.11,81075,17.49
6445,2000,800,23,19,90,6445,3.83,1,879.1,88463.64,20.59
6446,2000,800,23,20,90,6446,3.83,1,879.1,88463.64,20.59
6447,2000,800,23,21,90,6447,3.83,1,879.1,88463.64,20.59
6448,2000,800,23,22,90,6448,3.83,1,879.1,88463.64,20.59
6449,2000,800,23,23,90,6449,3.83,1,879.1,88463.64,20.59
